image,caption_1,caption_2,caption_3,caption_4,caption_5
3636491114_ab34dac833.jpg,Person doing backstroke in pool,A swimmer doing backstrokes in a pool,The person is swimming on their back in a pool .,A person swimming in a pool next to some chairs and a table .,A person doing the backstroke in an outdoor pool .
3636543173_15f56515e5.jpg,Two young men are at a party .,The man wearing the brown jacket is holding a cigarette and the man behind him is holding a can of beer .,A man has his hands up while standing next to another man with a drink .,A young man stands in a crowd beside another young man holding a beverage can .,Two young men are posing for the camera .
3636632926_09f39f2629.jpg,Two kids and a man are walking by a poorly put together shack .,A man and two little boys walk around the outside of what appears to be some kind of store .,Two children follow a man down a city street .,kids straggle behind father in graffiti covered alleyway,Children walk in the city .
3636796219_9916c0465a.jpg,The baseball player is catching a ball on the field .,There is a baseball player in a yellow shirt running midfield .,Two guys playing baseball .,Men play baseball .,Teenagers playing baseball .
3637013_c675de7705.jpg,A couple stands close at the water 's edge .,Two people hold each other near a pond .,The two people stand by a body of water and in front of bushes in fall .,Two people stand by the water .,Two people stand together on the edge of the water on the grass .
3637966641_1b108a35ba.jpg,A Little League team tries to catch a runner sliding into a base in an afternoon game .,"Boys playing baseball , cars parked in the background .",Five little boys are playing baseball .,A young baseball player sliding into a base while a dust cloud rises and the other team moves around him .,Kids playing ball in the park .
3638178504_be1ff246bd.jpg,A small child staring at a horse and a pony .,Two horses look over a fence at a child wearing a red sweatshirt .,A little girl is looking at the two horses on the other side of the fence .,Two horse stare at a young child with crumbling structures nearby .,Two horses are looking at a small child .
3638318149_b60450bfbe.jpg,A man doing a trick on a skateboard .,"A young boy playing on his skateboard on a patio of an interesting building , while two people are sitting in chairs in the background .",A man is doing a trick on a skateboard in a covered area .,Man doing a skateboard trick on an outdoor park porch .,a skateboarder performs a trick .
3638374272_444f5e0457.jpg,Many people are standing outside of a car on a rural road .,"A crowd of people stand on a rural road , a field behind them , a forest in front .",A group of people gather on a gravel road near a car .,A bunch of people standing next to a car with its trunk open .,A group of people are standing behind a small hatchback vehicle out in the country .
3638440337_6d5c19a8f0.jpg,A man dressed and a black shirt and pants is high jumping over a red and black pole .,Man in black jumps over a rope as crowd looks on .,A young man is jumping over a long pole at a skate park .,A man wearing black jumps over a red and black striped pole .,A boy jumps over a red and black rope at a crowded park .
3638459638_ec74e3ff89.jpg,A woman has been knocked down by strong waves in the ocean,A person is being swept to the ground by waves .,Someone with a wave rolling over them .,A wave in the ocean crashes over a woman .,A person wipes out in the water .
3638577494_fe55f7b4cb.jpg,A pug stands on the bank of a pond while a larger dog stands in the water .,"A pet dog , standing on bank is looking at another brown dog inside a pond .",Two dogs wade in water by green vegetation .,A tan dog watching a brown dog swimming in a pond .,One dog wades in the water while another dog is on land .
3638631362_af29bbff01.jpg,"A man holding up a big , yellow tent .",The man holds his tent up over his head .,A man holds a tent on a mountain campsite .,A person is picking up a yellow tent by his or herself in the great outdoors .,A man holding up a yellow tent .
3638688673_176f99d7fd.jpg,A boy in a swing .,A young boy swings in the air .,A young boy swinging on a swing .,A boy swings on a swing set .,A child at the height of a swing .
3638783120_f600ceb19d.jpg,"Two men are standing on a golf course with a large , ornate building in the background .",A man swings a golf club while the person to his left waves an arm .,Two people are on a golf course playing golf .,Two people are playing golf on a golf course .,Man teeing off on a golf course with a large building in the background .
3638783842_af08dbb518.jpg,Two bald people in red clothes,Two bald ladies in red dresses and matching jewelry laugh .,Two bald drag queens in red dresses,"Two formally dressed , bald older women",Two bald ladies are wearing red dresses .
3638908276_b1751d30ff.jpg,Girl in pink tank top grinds on a rail with a skateboard,A young woman wearing a pink tank top jumps on her skateboard .,A girl in a pink tank top is sliding on a ledge on a skateboard .,The girl in the pink top is riding a skateboard along a white wall .,Young woman in pink does skateboarding figure .
3638992163_a085cc0c24.jpg,A dog is jumping through a red hoop,A brown and white dog is jumping through a red hoop .,The collie dog is leaping through a red ring .,a brown and white dog is leaping through a red hoop on a training circuit .,A dog jumping through a hoop .
3639105305_bd9cb2d1db.jpg,A woman and a child are sitting on a log and stone fence with a waterfall in the background .,A woman and her daughter in front of a waterfall,A woman and a girl sitting on a fence in front of a waterfall,A woman is sitting with a girl on a fence in front of a waterfall .,A mother and daughter pose in front of a waterfall .
3639363462_bcdb21de29.jpg,Two women take a digital photo of a mirrored sphere .,Two woman point at a mirror that is curved like a ball .,"Two women , one with a camera , reach out and touch a mirrored ball .",Two women point to a silver object and take a picture of it .,Two girls point to a round silver mirror on the wall .
3639428663_dae5e8146e.jpg,"Two men posing for the camera , one in overalls , nearby a crowd of people .",The man in the striped shirt and the man in the hat are posing for the camera .,Man in hat and overalls with no shirt standing with man in striped shirt,A man with overalls and a hat standing next to another man .,A man in a straw hat and overalls is with a friend outdoors .
3639547922_0b00fed5cd.jpg,A little girl is sliding down a purple slide .,A small child slides down a purple slide .,A girl slides down a purple slide .,A little girl in a red shirt going down a purple slide .,A smiling girl slides down a purple slide feet first .
3639617775_149001232a.jpg,"The bridal party poses with the bride and groom , all wearing black except for the bride .",a wedding photo of ten people with big smiles wearing black and white outfits,A wedding party stands in the church getting their picture taken .,A bridal party poses for a picture .,"The bride in the white dress is surrounded by the groomsmen and bridesmaids , all in black ."
3639684919_cb6fbf5638.jpg,A couple pose on their wedding day .,A wedding photo of a bride with purple flowers and her groom .,A bride in a white dress is holding a purple bouquet whilst standing next to her groom .,A man and woman in a dark suit and formal white dress smile for a picture .,A young couple in wedding outfits poses for a picture .
3639704469_fe83e1c9b7.jpg,The groom stands at a railing by the sea with his arm around the bride .,A woman in a long white bridal gown and a man in a black suit are standing at a rail looking at the ocean .,A man and a woman in wedding clothes look out toward the water .,A couple in wedding outfits watch the sea from behind a wooden railing .,A woman in a white wedding gown with gold trim standing with a man in a black suit .
3639845565_be547c38ba.jpg,An adult and a child on bleachers near the water .,A man plays guitar on waterside bleachers .,A man in a cowboy hat sits on bleachers near the water and plays guitar .,A man plays a guitar while sitting on bleachers in front of a lake .,Man sitting on bleachers wearing a white cowboy hat and playing a guitar
3639967449_137f48b43d.jpg,Two boys sitting and eating ice cream .,Two young boys eating red and blue popcycles .,Two little boys are sitting on a step eating ice lollipops .,Two boys eating popscicles outside .,Two boys are sitting in front of a structure eating Popsicles .
3640020134_367941f5ec.jpg,The dog is playing in the water .,a black dog runs through the water .,A black dog running in shallow water on a beach .,A black dog runs into the water at the beach .,A dog running in the surf .
3640104986_5d8c9a9948.jpg,A religious float is surrounded by people at a street festival .,The elaborate Jesus shrine is being carried in a parade .,Several people stand around an elaborate image of the crucified Jesus on a city street .,A float depicting religious imagery .,People standing around a monument depicting the crucifixion of Jesus Christ .
3640109324_3ce89e4d1a.jpg,A group of men carry a silver coffin .,Men carry a small structure on their shoulders while others play instruments behind .,The men are wearing purple and carrying a silver casket .,Men in blue carrying something on their shoulders followed by a band .,Pall bearers at a catholic funeral .
3640241166_b1ab7a8e7a.jpg,A smiling young woman holds a video camera and walks through a park .,A smiling young brunette woman carries a black video camera in her hand .,A young woman is standing on the grass with a video camcorder in her hand,A woman holding a video camera .,A white woman holding a Panasonic video camera in a park .
3640329164_20cb245fd5.jpg,a surfer is riding the waves whilst another surfer sits on his board waiting .,A surfer wearing a black and green wetsuit riding a wave .,A surfboarder catches the waves .,The surfer is riding the wave .,A surfer in a green striped wetsuit rides a wave .
3640348910_fcd627ec66.jpg,A skateboarder does an ollie off a black ramp near a colorfully painted building .,A skateboarder in the air at a brightly colored ramp .,Skateboarder does a trick on a ramp in front of a graffiti scene .,A person is doing a jump with a skateboard on a ramp .,The skateboarder is riding the ramp next to the very big painting .
3640407952_bb38fb9d55.jpg,a skateboarder is performing stunt on a graffiti covered skateboard ramp .,A man doing a skateboard trick on a skateboard ramp,A man in a red shirt make a skateboard jump on a ramp with graffiti .,Man skateboarding off of a ramp .,A skateboarder on a ramp .
3640417354_b0b3e4aec9.jpg,Girl is playing at park on a swing .,A young girl in a red shirt swings face down on the swings .,A girl with a red shirt and long brown hair is laying across a twisted swing with sand underneath .,A girl is kneeling on a swing at the park .,"A girl crouched up over a swing at the park , spinning around ."
3640422448_a0f42e4559.jpg,A bicyclist is jumping over a large object .,A bicyclist flies through the air as he encounters a tree in his path .,A man on a bike is jumping off a dirt ramp .,A man wearing a light brown shirt is riding a dirt bike in the woods .,A mountain biker is jumping his bike over a tree stump in the woods .
3640443200_b8066f37f6.jpg,A man dressed in a suit surrounded by formally dressed women with flowers,a,"A man posing with four girls in formal attire , probably at a wedding .",Groom posing with bridesmaids .,Four bridesmaids posing dramatically with the groom .
3640661245_c8c419524d.jpg,A girl with a red headband is holding pink camera .,One young girl dressed in red polka dot outfit plays with toy .,"A girl with a camera , looking at the screen .",A girl in a red polka dot dress and red headband playing with a pink handheld game,A girl in red and white plays with a purple toy .
3640743904_d14eea0a0b.jpg,a woman walks four dogs .,Man walking four dogs .,A guy walking his four dogs .,The man is walking the dogs .,A person walks four dogs on leashes in a parking lot .
3640870001_acbd1d5ceb.jpg,Grey dog in a stream surrounded by trees and shrubs .,A dog with a ring in its mouth is standing in water .,A brown dog is walking in the river with a yellow ring in its mouth .,The dog runs through the water while holding a yellow ring .,A dog holding a ring in his mouth is standing in a small river .
3641022607_e7a5455d6c.jpg,A man wakeboards on choppy water .,A man parasails in the choppy water .,A kite surfer begins to fall in the ocean .,A windsurfer is balancing on choppy water .,A man windsurfs in a wetsuit .
3641456303_c50c33337b.jpg,Two women sit back to back on a wall .,Two women sitting back to back outise an office area .,Two women pose back-to-back in front of a high-rise building .,Two girls sit back to back .,Two fashionably dressed young ladies sit back to back on a wall in a city park watching people around them .
3641999223_942f8198cc.jpg,A man runs after a cricket ball on a grass field .,a person playing cricket in an all green outfit,A man playing a sport in a green uniform holding a paddle over his head .,A person plays cricket while being watched by a crowd .,A sports player in a green uniform .
364213568_7f83e7d144.jpg,One white and tan dog is chasing another white and brown dog who has a toy in its mouth .,One dog is chasing another dog that is carrying something in its mouth along the beach .,a dog with a yellow toy is being chased by another dog,A dog is chasing another dog carrying a toy .,A dog runs down a beach holding a yellow toy while another chases it .
3642220260_3aa8a52670.jpg,A black dog walks on the beach near the rocks .,Black dog walking on the beach after swimming in the ocean .,A black dog on a rocky beach .,a black dog walks on the sand .,A black dog walks along an ocean front .
36422830_55c844bc2d.jpg,A four wheel drive car is navigating along a rocky off road trail .,A woman stands next to a red SUV that has run off into a ditch .,A red jeep hangs from the edge of a rocky cliff as a girl looks on .,A jeep sidewalks on some rocks .,A red truck is driving over a rocky surface .
3643074723_94d42b7a0c.jpg,"A boy laying on a sitting swing , face down , wearing a hat backwards .",a boy plays on the swing .,A child in sunglasses lays on his belly on a red swing set .,"a boy laying on his stomach , on a swing",A young boy plays on a swing .
3643087589_627a0a9e01.jpg,Two dogs playing in a yard .,A small light tan dog is running past a large brown dog standing in the grass .,A small white dog and large brown dog play on the grass .,A large yellow dog and a small white dog in the grass .,The large brown dog faces the little white dog on the grass .
3643684044_a131168127.jpg,A team of four judges rates a competition .,Four judges are sitting at a table with the center left one speaking .,"Four people are sitting at a table , with microphones and bottles of water in front of them .",The gentleman is speaking while the others are listening .,Man in red shirt speaks into microphone
3643684616_9d2be87a5a.jpg,"a man wearing black , speaks into a microphone , while a woman writes .",Two women are sitting at a table with a microphone .,A lady speaking in a microphone and another taking notes .,Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing .,Lady talks on microphone while sitting down .
3643684688_2f7157b23d.jpg,Four people sitting behind a table .,Four people are sitting at a table in front of an audience .,Several people sit at a lit table in front of a crowd,A group of people sit on a panel on a stage with a crowd watching .,A group of four men sits at a table on a platform before an audience in a darkened room .
3644142276_caed26029e.jpg,Two children kick each other while being suspended from the ceiling .,Two children play while being suspended in harnesses .,Kids practicing karate with harnesses to aid in balance,People dangling from straps kicking at each other,a blond girl and brunette brown hanging by gymnastic ropes
3644941648_012ec87848.jpg,A man is bouncing on a trampoline next to tall buildings and a church .,A person is performing a diving stunt off a tall building .,A person in a swimsuit is diving off a building .,A girl is jumping off a high dive in an urban setting .,A diver midair against an urban background .
3645080830_1d9ee2f50a.jpg,A man does a trick on his skateboard in an urban setting .,A guy is doing a skateboard trick in the city .,A skateboarder doing a jump near some apartment buildings .,This rooftop skateboarder flies high doing a trick to impress his friend .,A man flips his skateboard in midair above the concrete ground .
3646453252_5ebbbaa6cc.jpg,A cyclist streaks through the trees .,The BMX biker rides through the forest .,A person wearing a red helmet and yellow and white clothing is riding a bike outside in a wooded area .,A person wearing a red helmet riding a white bike .,A child wearing a helmet riding a mountain bike very fast through a forest .
3646820231_2abc736840.jpg,Black dog amid white animals in the field .,A dog looking over the backs of sheep .,A brown and black dog watches over a heard of animals .,A dog 's head over the backs of some white animals .,A black and brown dog pokes his head above the white farm animals .
3646927481_5e0af1efab.jpg,A motorcyclist dressed in green with a green motorcycle is jumping over a row of green motorcycles,A man riding a green motorcycle jumping nine other green motorcycles .,A man in green jumps serveral motorbikes on his own motorbike .,a motorcyclist wearing a green shirt on a green bike jumping over a row of other green bikes .,A green motorcycle is being jumped over a line of ten green motorcycles .
3646970605_d25c25340b.jpg,The group of adults take a picture under the tree .,A group of 10 men and women standing in a line in a yard in front of a tree,A large group posing for a photo on a lawn .,A group of older men and women pose for a picture outside of a building .,a group of adults are standing under a tree in front of a red brick house .
3647170476_0fd71a4c9f.jpg,The woman is walking with her children all holding ice cream cones .,A woman and children with their ice cream cones .,A group of children and their gaurdian walk on the boardwalk and eat ice cream .,Family enjoying ice cream on the boardwalk .,A woman with four children are eating ice cream cones .
3647283075_3005333222.jpg,Skateboarder in a red shirt grinding along the edge of a concrete ramp .,A young man in a red shirt and jeans skateboards over a graffiti-strewn background .,A man wearing a red shirt is skateboarding up a ramp that is covered in graffiti .,A man performing a skateboard trick on a skateboard ramp .,A skateboarder does a turn at the top of a half-pipe covered in graffiti .
3647446816_bd4383c828.jpg,"Two girls play softball , one slides into plate as other fails to catch ball .",A runner is safe at home plate at a youth softball game .,Two girls are playing softball and one is sliding to the home plate .,A girl playing softball slides into home plate,A girl slides in for a homerun .
3647693147_0d0434351b.jpg,Boy playing with leaves in the woods .,a boy throws leaves into the air .,"A small , young boy wearing a white shirt is playing with fallen leaves outside .",A child looks at leaves blowing in the wind in the woods,Young boy plays with leaves in a green wooded area
3647750811_395fbd397e.jpg,A multicolor dog in a red collar crouching on the grass .,"The dog with the red collar is white , black , and brown .",a black and white dog is wearing a red collar whilst walking on the grass .,A dog is running awkwardly .,"Black , brown and white dog crouches on three legs in the grass ."
3647826834_dc63e21bd0.jpg,a woman playing with two young boys at a park,Woman on four way seesaw with 2 kids .,A woman is playing with two children on a seesaw in a playground .,A woman and three children .,A woman and three kids play at a park .
3648081498_76ec091495.jpg,A skateboarder in flannel rides his skateboard to the top of a ramp .,A young man does a trick on his skateboard on a slope .,A young man does skateboard tricks on a ramp .,The skateboarder gets to the top of the ramp .,The skateboarder rides the pipe wall at a skater park .
3648097366_706c8a57a1.jpg,A group of boys watch a skateboarder jump a distant staircase .,Several people watching as a skateboarder leaps down a flight of stairs .,A boy doing a skateboard trick off of a flight of stairs while people watch .,Spectators watch as a skateboarder does tricks .,a skateboarder jumps the stairs .
3648160673_0c783236a6.jpg,A dog jumps of a surfboard,A golden retriever jumping from a board on an ocean beach .,A dog swims in the ocean with a surfboard .,A dog splashes through the water .,A golden retriever jumps off of a blue surfboard in the water .
3648988742_888a16f600.jpg,A girl holding a camera .,"A little girl in a pink , floppy hat takes a photograph with a big camera .",A little girl in a pink hat holds a camera to her face .,Young girl in pink hat taking pictures .,a young girl wearing a pink hat holding a camera up to her face .
3649224118_abe73c672c.jpg,They are playing with a soccer ball on the beach .,A group of guys are playing soccer on the beach .,"Several people on a beach , and a ball .",Men playing soccer on red sand .,Two young men play soccer on the beach .
3649307685_60c1294d2a.jpg,Two men playing a game with some sort of sticks .,Two men playing a sport are fighting for a ball .,Two men are playing in a sports game together .,"Two males are playing field hockey , one with a blue stick , one with a gold stick ,",Two players battle for the ball in field hockey .
3649382413_58a4b1efe8.jpg,"A woman with a tall , red , white , and blue hat sits on the ground .",a girl wearing a british flag decorated hat sitting on the concrete,A woman sits with wearing a union jack novelty hat .,A girl is wearing a large blue and red hat .,Girl with a large hat with the British flag on it .
3649384501_f1e06c58c0.jpg,A man in uniform wears a helmet with chin strap and red top .,a military guard is wearing a ceremonial gold helmet and is holding a sword .,Young man in gold helmet with red fringe,The stands at attention with a stoic face .,The guard is wearing a helmet with a red tassel .
3649387275_75295baa28.jpg,The brown and white dog is walking in shallow waters .,A white and brown dog appears to be walking on the water .,The white and brown-spotted dog is walking through shallow water .,The white dog with brown spots is walking through shallow water .,A white and tan dog walks on rippled sand on the beach .
3649802021_8a689bc153.jpg,A Pug dog is standing up on two legs looking over a stone wall .,Dog on a leash looking over a stone wall,A white dog on a green leash is standing on its hind legs to look over a stone wall .,"The white dog is standing on its hind legs , looking over a ledge .",The leashed dog is looking over the stone wall .
3649916507_b88a3d2082.jpg,A man rides a bike in the woods .,a closeup view of a cyclist riding on a bike,A cyclist leaning forward as he pedals his bike .,Closeup perspective of a bicycle wheel being ridden by someone,Man riding bike in forest
3650111717_346804ec2f.jpg,The dog takes a leap on the beach to retrieve an unknown item .,A white and brown dog is playing in the dirt with a toy .,A wet dog catches seaweed in his mouth .,A dog is jumping in the air with flowers in his mouth on a very windy day .,"A small , wet dog leaps to catch a stick ."
3650188378_cc8aea89f0.jpg,Three people in uniform are outdoors and are observing a scene which is out of the picture .,A man and a woman are dressed up as ghost busters on a city street .,Two people dressed up like the Ghostbusters standing on the sidewalk .,People in Ghostbusters outfits stand on a sidewalk .,three ghostbuster impersonators
3650986674_3e101c606b.jpg,Two dogs play in shallow water .,The black dog and the brown dog are on the ground .,two dogs running on the beach,A brown dog and a tan dog run on a beach .,Dogs chase each other through water .
3651107058_d84d4c3c25.jpg,A pair of boots are worn by a woman wearing orange tights .,The person wearing orange and black ripped up tights lounges in the grass .,Someone sits with orange and black tights at an outdoor performance .,A person with torn orange leggings and black boots is sitting nearby a large crowd of people .,A person wearing orange stockings and chunky boots has her legs stretched out on the grass .
365128300_6966058139.jpg,People are river rafting .,A raft is being paddled through a white water river .,People white water rafting .,A group of people are rafting on river rapids .,A group of people white water raft on very choppy water .
3651476768_2bae721a6b.jpg,A man and a woman looking over a railing .,Two women standing in front of a fence looking at mountains .,Two people take in the view from behind a fence .,The two women are looking at mountains at a fence .,Two people look at a view .
3651971126_309e6a5e22.jpg,A black and brown dog with a tan dog on a cement path in front of grass,Two dogs walk along a path beside the grass .,A blurry photo of two dogs .,a white dog is running behind a black dog on a paved path by some grass .,A black dog and a yellow dog are walking on asphalt next to a field of grass .
3652150541_8fb5a3a5d1.jpg,A woman paints her face while a boy with a Mohawk holds her mirror .,Child with Mohawk haircut holding mirror for woman putting on face paint .,A woman painting her face while a child with a Mohawk holds a mirror .,A woman painting on makeup .,A woman applies face paint while a boy with a Mohawk holds a mirror .
3652572138_34d6b72999.jpg,A boy jumps .,The boy in the purple shirt and green jacket stands in the crowd whilst raising his hands in the air .,A boy with a red shirt waves his arms in the air as he looks at another person .,A boy raises his arms amongst a crowd of people who are not in focus .,A boy surrounded by people who seem to swirl around him .
3652584682_5b5c43e445.jpg,a man jumping off a rocky cliff into the ocean,A guy jumps off of rocks into the water .,The man is jumping into the water .,"A man is jumping over the rocks , and towards the water .",A man jumping near rocks and a body of water .
365274901_576b0f8241.jpg,Two little orange and white dogs are in the snow .,The dogs play in the snow .,The dog is chasing the other dog carrying a stick in its mouth .,Dogs running through snow .,The two dogs are playing fetch in the snow .
3652764505_87139e71f8.jpg,A large blue building has black smoke billowing out and a fire engine sits in front .,A blue building on fire with black smoke pouring out with a firetruck on the scene .,A red truck is parked next to a burning blue building while a man in a green vest runs toward it .,A man runs as a firetruck arrives to a fire .,A blue building has smoke pouring out while a firetruck sits in front of it .
3652859271_908ae0ae89.jpg,The woman wearing a red jacket is holding a glass and she is in front of the man in a white t-shirt .,A person wearing a red jacket holds a beer while a man in a white shirt follows .,A woman in red with a beer followed by a man in white .,A woman with a beverage and a guy walking behind her .,A woman holding a cup of beer and a man walking down the sidewalk .
3653462288_bfe2360a64.jpg,A boy on a skateboard at a skate park .,A boy rollerskating in the street .,A child in a helmet plays on a skateboard by a playground .,A young man is skating in a skate park .,A boy in a green shirt is riding his skateboard in a park while three boys watch .
3653484549_f316590b0f.jpg,A little girl blows out the candles on her cake .,The girl is blowing out the candles on the chocolate cake .,a little girl blows out her candles .,Two girls look on at birthday girl blowing out candles as mother stands by,A family watches as a little girl blows out the candles on her third birthday
3653764864_225958c9c1.jpg,Several people walking up a ramp with a blue handrail .,Six people are walking up a blue ramp,People are walking up a blue railed walk-way .,People are walking up a zigzag patterned ramp in front of a building .,A number of people ascending a zig-zag ramp with bright blue railings .
3653837067_94050699ec.jpg,The horse and rider are jumping over a white fence .,A woman riding a horse in a show jumping competition .,Women on horse jumping over gate .,The horseback rider and her horse are jumping rails .,The horse and rider are jumping over a fence .
3654103642_075f8af4f4.jpg,A brown dog and a white dog run along an ocean shoreline,Two dogs are running on a beach .,A white dog and a brown dog run alongside each other at the beach .,Two dogs chase along the beach .,Two dogs one white and one brown are running together on a beach .
3654338683_13b2f95a9a.jpg,a dog runs through the long grass .,A golden retriever runs through a field of yellow flowers .,A white dog runs through a field of yellow flowers .,White dog running through a field of yellow flowers .,A dog runs through a grassy field of yellow flowers .
3654869593_c8599a8e20.jpg,three boys play with a football near a volleyball net at the beach .,three boys play volleyball on a busy beach .,"The children are playing a game , with a volleyball net and a football , on the beach .",Boys are throwing a football on the beach .,A few young boys throwing a football over a volleyball net .
3655074079_7df3812bc5.jpg,A painted woman rides a bike in public .,A naked girl covered in painted flower designs riding a bicycle .,A young naked lady in body paint rides a bike through a street festival .,A naked woman wearing body paint riding a bicycle .,A naked cyclist in body paint rides at a fair .
3655155990_b0e201dd3c.jpg,Two dogs playing in the water .,Two furry beige dogs playing in ocean surf .,"Two white , long-haired dogs playing in the ocean","Two dogs playing in the water , one is bounding at the other .",Two white dogs are splashing around in white waves .
3655326478_4472c5c630.jpg,A woman guides a dog through an obstacle course .,"There are four people and a dog jumping through a black , yellow , and white hole .",A dog and woman at a dog agility course,The woman is training her dog to jump through hoops using training equipment .,A woman plays with her dog on an obstacle course .
3655773435_c234e94820.jpg,a black dog swimming through a pool .,A black dog has just jumped into a swimming pool .,A small dog swims in a pool .,A dog in a pool .,A black dog swims in a large pool .
365584746_681f33fa46.jpg,An elderly woman pushing a stroller,An elderly woman in a crowd pushing a wheelchair .,A woman wearing a white coat pushes a wheelchair through a crowd .,A lady walks behind a wheelchair while another lady walks behind her .,A woman in a white coat pushes a cart .
3655964639_21e76383d0.jpg,Woman in black dress with red accessories is walking down the street .,Woman in a black dress walking on the street .,The woman wearing a red bow walks past a bicycle .,A man chains his bike to a rack while a woman in black and red walks .,"Several people , one being a woman in a black dress , are outside , near a bike rack ."
3656030945_fa003bd696.jpg,Three white puppies are being washed in a bathtub with hand held shower .,Three puppies are in a bathtub getting sprayed with water from a showerhead .,Three puppies are in the tub being sprayed with water by a person .,Small puppies in bathtub being given a shower with handheld showerhead,A few puppies get washed in the tub .
3656104088_a0d1642fa9.jpg,One bird is landing on the shore near many other birds .,There are several pelicans and one is flying .,Large birds standing on the edge of a body of water while one in the middle is coming down for a landing .,Birds flocking by the water 's edge .,A pelican in mid-flight above a group of pelicans .
3656151153_b4ed5d94c4.jpg,A young girl stands on the sand by a shore .,A small child turns to look as she walks down a sandy path .,A young blonde girl stands on a beach .,A little girl standing on a sandy hill on a beach .,A young girl is walking down a sandy path by a large body of water .
3656206975_09e6ce58bd.jpg,A dog fetching a stick in the water .,Someone splashing in the water .,The dog is swimming in the water .,A dark colored animal splashes in the water .,A black dog is playing in water with a green toy .
3656225270_cdf89e3240.jpg,A girl hangs over the seat of a swing in a playground .,A girl in a red shirt is swinging on her stomach .,A little girl in red is swinging on her stomach on a playground swing .,A girl in red rides on her stomach in a playground swing above a sandy surface .,A girl is playing on a swing .
3656906086_7034f69ab6.jpg,A black dog is biting the neck of a brown dog,A dog bites another dog 's neck .,Two dogs play with each other outside .,The black and brown dog with a red collar bites the brown dog .,Two dogs wrestle outdoors .
3657016761_d553e514d9.jpg,Colorful rings spraying water at little girl wearing swimsuit .,A child at a water park is sprayed from all sides by a ring of water .,The little girl in her bathing suit stands near the sprinkers and squeals .,A child in a pink and black bathing suit walks through water mist from colored rings .,A young girl stands under three large rings that shoot water in a water park .
3657209354_cde9bbd2c5.jpg,A person wearing a hat and glasses sits on a cliff and smiles .,The hiker poses for a photo is the beautiful mountains .,A woman sitting on a high cliff,A man sitting at the top of a mountain .,A hiker posing on a cliff high in the mountains .
3657503733_9888ccf05e.jpg,A person on a unicycle jumping down the path in a beautiful area surrounded by shrubbery .,A person is doing a bicycle trick over the rocks while a bystander gives a thumbs up .,A person does a jump on a bike in a natural setting .,A mountain biker does a trick on a forest path .,A person is jumping with a bicycle over dirt hills
365759754_6cf7068c9a.jpg,A black lab in the snow is holding something in its mouth .,A black dog carries a white toy in his mouth and walks on the snowy field .,A black dog is running through the snow with something in its mouth .,A black dog retrieves in the snow .,the black dog carries an object in the snow .
3658016590_f761e72dc3.jpg,A brown horse jumps through its paddock .,A large brown horse is running in a grassy area .,Rear end view of a galloping horse out in the field .,A brown horse is in a wierd pose while galloping outside .,A horse bucking wildly
3658427967_6e2e57458d.jpg,A boy in blue camo pants jumping into water .,A boy jumps into the water at a beach .,A boy is about to jump into the water .,A young man leaps into the water .,A boy in a swimsuit jumping into water .
3658733605_fbcf570843.jpg,a biker performs a trick in the air .,A man in black is on a blue trimmed bicycle in front of a playground .,A boy on a bike jumping .,A bicyclist performing a trick over a heavily graffitied wall .,A cyclist performing a jump on a bicycle .
3659090958_a56913ca68.jpg,The baby is smiling whilst sitting in a high chair with a red white and blue toy .,A baby is playing in a walker .,A laughing baby in a walker .,There is a little child sitting in a little chair playing with a toy .,A young asian boy enjoys his toy .
3659686168_49c3abcee1.jpg,Two blonde girls are sitting next to a statue,Two blond women are sitting by a fountain .,Two girls are sitting in front of a statue .,Two young women sit by a fountain .,a woman in green pants sits next to a woman in a pink jacket in front of statue of a fish .
3659769138_d907fd9647.jpg,a small airplane flying through the air with lots of smoke coming out of the plane .,A plane flies with a cloud of smoke behind it .,The airplane is billowing smoke and looks like it may crash .,A plane is diving through the sky creating a cloud of smoke behind it .,"A stunt plane is billowing smoke into a clear , grey sky ."
3660361818_e05367693f.jpg,A skateboarder flies through the air over the staircase of a sleek contemporary building .,People sitting on steps with large buildings in the background,Someone skateboarding over steps surrounded by buildings .,Skateboarders are doing tricks on a staircase next to mirror buildings .,A skateboarder leaps of steps outside a corporate building .
3660826540_481d25fbb0.jpg,A boy in a striped oxford shirt points .,A young boy wearing a striped shirt points into the distance .,A boy points at something behind the camera .,A little boy wearing a striped shirt is pointing at something .,A young boy in a striped shirt pointing beyond the camera .
3661072592_2e693cd5a0.jpg,A child sprinkles confetti in a woman 's hair .,Small girl in an apron placing confetti in a woman 's hair .,A small girl puts confetti on a smiling woman 's hair .,A young girl dumps confetti onto a woman 's head as she smiles .,A little brunette girl sprinking confetti on a brunette woman 's head as she smiles .
3661239105_973f8216c4.jpg,A little boy in a blue shirt and kaki shorts is playing on a playground .,A boy hanging from a jungle gym,A boy swings on a jungle gym .,A boy is playing in a jungle gym on a playground,A small blonde boy dressed in shorts and a blue shirt playing on a jungle gym .
3661659196_6ed90f96c0.jpg,A girl in a green sweatshirt sitting down and a girl in a dress leaning on blue lockers .,Two teenage girls conversing next to lockers .,Two girls are in a school hallway .,Two teenage girls hang out in a school hallway by blue lockers .,A girl is on a stool while another girl is reading and leaning on some lockers
